CountryName,Year,Value of global merchandise exports as a share of GDP,GDP per capita,Population (historical),CurrentYearTotalTradeValue,PreviousYearTotalTradeValue,GrowthPercentage,AverageGrowthPercentage,AnnualTradeValue
Lithuania,1999,27.52929,10336.3955,3522905,6007657.122,7421463.02,-19.05,13.32,6007657.122
Lithuania,2000,33.01785,10806.874,3500410,7618822.334,6007657.122,26.82,13.32,7618822.334
Lithuania,2001,37.41139,11606.729,3473008,9166099.02,7618822.334,20.31,13.32,9166099.02
Lithuania,2002,38.35806,12490.621,3444051,10951264.98,9166099.02,19.48,13.32,10951264.98
Lithuania,2003,38.09275,13917.508,3415276,14324865.93,10951264.98,30.81,13.32,14324865.93
Lithuania,2004,41.04503,14995.767,3376703,18605217.22,14324865.93,29.88,13.32,18605217.22
Lithuania,2005,45.02944,16417.95,3322264,24140887.32,18605217.22,29.75,13.32,24140887.32
Lithuania,2006,46.84098,17916.059,3269809,28270379.68,24140887.32,17.11,13.32,28270379.68
Lithuania,2007,43.20681,20138.473,3231378,34324791.55,28270379.68,21.42,13.32,34324791.55
Lithuania,2008,49.62555,20879.803,3198483,47539790.62,34324791.55,38.5,13.32,47539790.62
Lithuania,2009,44.05396,17983.35,3163258,32992678.65,47539790.62,-30.6,13.32,32992678.65
Lithuania,2010,55.80439,18663.762,3097719,41627845.26,32992678.65,26.17,13.32,41627845.26
Lithuania,2011,64.47405,20243,3028642,56137296.47,41627845.26,34.86,13.32,56137296.47
Lithuania,2012,69.11874,21305.004,2988334,59305324.26,56137296.47,5.64,13.32,59305324.26
Lithuania,2013,70.2521,22285.684,2958359,65199485.57,59305324.26,9.94,13.32,65199485.57
Lithuania,2014,66.93767,23273.172,2933172,64788592.57,65199485.57,-0.63,13.32,64788592.57
Luxembourg,2000,39.19414,50063.824,436142,15752349.72,15347940.25,2.63,4.39,15752349.72
Luxembourg,2001,46.35567,50527.664,441755,16519950.3,15752349.72,4.87,4.39,16519950.3
Luxembourg,2002,43.82192,51709.734,446393,17185912.63,16519950.3,4.03,4.39,17185912.63
Luxembourg,2003,45.52711,51717.03,451845,19974164.36,17185912.63,16.22,4.39,19974164.36
Luxembourg,2004,47.31467,52624.164,458307,24335672.37,19974164.36,21.84,4.39,24335672.37
Luxembourg,2005,51.70709,53262.094,465372,25429844.02,24335672.37,4.5,4.39,25429844.02
Luxembourg,2006,54.82639,54920.81,472871,28366191.47,25429844.02,11.55,4.39,28366191.47
Luxembourg,2007,45.57205,58369.703,480277,32394573.36,28366191.47,14.2,4.39,32394573.36
Luxembourg,2008,46.59395,56383.19,488995,34614529.44,32394573.36,6.85,4.39,34614529.44
Luxembourg,2009,42.35012,52731.39,498195,24929849.1,34614529.44,-27.98,4.39,24929849.1
Luxembourg,2010,37.72266,54086.336,507418,27671255.11,24929849.1,11,4.39,27671255.11
Luxembourg,2011,35.54904,54031,518583,32475626.57,27671255.11,17.36,4.39,32475626.57
Luxembourg,2012,33.639,53675.46,530952,27348780.98,32475626.57,-15.79,4.39,27348780.98
Luxembourg,2013,29.83096,53973.395,543359,27548158.4,27348780.98,0.73,4.39,27548158.4
Luxembourg,2014,29.51969,54100.086,556285,29492643.51,27548158.4,7.06,4.39,29492643.5
Madagascar,1991,15.0045,1160.6705,12421413,590755.593,584841.993,1.01,11.37,590755.593
Madagascar,1992,13.85451,1152.6461,12800869,537775.503,590755.593,-8.97,11.37,537775.503
Madagascar,1993,12.5248,1154.1895,13197353,523454.229,537775.503,-2.66,11.37,523454.229
Madagascar,1994,18.95212,1132.1718,13613859,653225.995,523454.229,24.79,11.37,653225.995
Madagascar,1995,20.95037,1129.8485,14051278,700837.988,653225.995,7.29,11.37,700837.988
Madagascar,1996,17.10625,1132.4437,14510711,598098.808,700837.988,-14.66,11.37,598098.808
Madagascar,1997,19.1836,1152.1545,14990817,555510.852,598098.808,-7.12,11.37,555510.852
Madagascar,1998,20.367,1174.2272,15489363,469116.191,555510.852,-15.55,11.37,469116.191
Madagascar,1999,20.71448,1206.8938,16000506,465518,469116.191,-0.77,11.37,465518
Madagascar,2000,23.51821,1238.7764,16516337,1400737.496,465518,200.9,11.37,1400737.496
Madagascar,2001,23.08296,1290.1064,17032933,1611938.219,1400737.496,15.08,11.37,1611938.219
Madagascar,2002,19.88117,1110.8217,17549914,1184464.663,1611938.219,-26.52,11.37,1184464.663
Madagascar,2003,21.38668,1198.4432,18071858,1633805.842,1184464.663,37.94,11.37,1633805.842
Madagascar,2004,31.01676,1239.897,18606607,1785497.088,1633805.842,9.28,11.37,1785497.088
Madagascar,2005,22.17024,1276.4868,19159713,1486468.86,1785497.088,-16.75,11.37,1486468.86
Madagascar,2006,20.84319,1322.4795,19730918,1868260.917,1486468.86,25.68,11.37,1868260.917
Madagascar,2007,17.97309,1384.185,20318590,2394987.238,1868260.917,28.19,11.37,2394987.238
Madagascar,2008,14.86574,1458.7854,20923841,3094370.1,2394987.238,29.2,11.37,3094370.1
Madagascar,2009,14.15072,1367.6863,21547277,1984695.08,3094370.1,-35.86,11.37,1984695.08
Madagascar,2010,12.65668,1349.6199,22183343,1884297.993,1984695.08,-5.06,11.37,1884297.993
Madagascar,2011,16.94132,1347,22822305,2339548.846,1884297.993,24.16,11.37,2339548.846
Madagascar,2012,16.00664,1350.6381,23462444,2370839.298,2339548.846,1.34,11.37,2370839.298
Madagascar,2013,18.82804,1345.351,24109290,3092413.065,2370839.298,30.44,11.37,3092413.065
Madagascar,2014,20.58621,1354.1407,24764357,4369047.095,3092413.065,41.28,11.37,4369047.095
Malawi,1991,21.86903,899.9751,9844228,944858.269,804415.674,17.46,5.42,944858.269
Malawi,1995,30.22733,906.879,10150123,842023.759,647042.517,30.13,5.42,842023.759
Malawi,1996,20.18492,972.82135,10352228,1001025.92,842023.759,18.88,5.42,1001025.92
Malawi,1997,20.17468,1005.8521,10562035,1052891.535,1001025.92,5.18,5.42,1052891.535
Malawi,1998,29.83668,986.0287,10792877,1059937.355,1052891.535,0.67,5.42,1059937.355
Malawi,1999,29.10948,989.83594,11047814,876819.211,1059937.355,-17.28,5.42,876819.211
Malawi,2000,24.26897,967.0872,11315946,740677.354,876819.211,-15.53,5.42,740677.354
Malawi,2001,27.37713,899.2305,11593057,873827.861,740677.354,17.98,5.42,873827.861
Malawi,2002,13.4608,886.1978,11880440,755034.645,873827.861,-13.59,5.42,755034.645
Malawi,2003,17.23407,905.7955,12181575,1004860.947,755034.645,33.09,5.42,1004860.947
Malawi,2004,15.01767,922.7613,12500736,917406.282,1004860.947,-8.7,5.42,917406.282
Malawi,2005,17.81805,920.0499,12840034,990979.499,917406.282,8.02,5.42,990979.499
Malawi,2006,15.41934,929.4762,13198700,1325806.075,990979.499,33.79,5.42,1325806.075
Malawi,2007,17.84737,982.39166,13576343,1736385.356,1325806.075,30.97,5.42,1736385.356
Malawi,2008,15.45156,1017.8208,13976416,1757397.542,1736385.356,1.21,5.42,1757397.542
Malawi,2009,15.93834,1061.9495,14395788,2375833.656,1757397.542,35.19,5.42,2375833.656
Malawi,2010,14.94192,1091.5876,14826466,2129579.533,2375833.656,-10.36,5.42,2129579.533
Malawi,2011,14.6245,1102,15265026,2838600.841,2129579.533,33.29,5.42,2838600.841
Malawi,2012,19.44264,1089.3064,15709576,2363697.836,2838600.841,-16.73,5.42,2363697.836
Malawi,2013,19.78971,1112.7039,16161817,2412034.29,2363697.836,2.04,5.42,2412034.29
Malawi,2014,18.33355,1142.9807,16621535,2579704.334,2412034.29,6.95,5.42,2579704.334
Malaysia,1989,75.50936,7634,17315003,50096493.25,42249917.22,18.57,9.07,50096493.24
Malaysia,1990,77.65017,8179,17833178,58906418.61,50096493.25,17.59,9.07,58906418.61
Malaysia,1991,82.35832,8781.209,18342474,68695511.09,58906418.61,16.62,9.07,68695511.09
Malaysia,1992,78.61315,9383.933,18834569,81536990.05,68695511.09,18.69,9.07,81536990.05
Malaysia,1993,82.45352,10131.93,19322667,94254350.66,81536990.05,15.6,9.07,94254350.66
Malaysia,1994,89.99121,10867.256,19820445,117685288.6,94254350.66,24.86,9.07,117685288.6
Malaysia,1995,97.26938,11725.093,20330602,147556299.5,117685288.6,25.38,9.07,147556299.5
Malaysia,1996,90.25207,12668.668,20850085,156629746.4,147556299.5,6.15,9.07,156629746.4
Malaysia,1997,89.23649,13344.57,21375224,157458839.4,156629746.4,0.53,9.07,157458839.4
Malaysia,1998,114.16131,12129.636,21906713,146508445.5,157458839.4,-6.95,9.07,146508445.5
Malaysia,1999,116.47432,12636.607,22435533,169023803.2,146508445.5,15.37,9.07,169023803.2
Malaysia,2000,122.28715,13474.701,22967817,196459451.6,169023803.2,16.23,9.07,196459451.6
Malaysia,2001,113.33839,13307.215,23526534,176008216.2,196459451.6,-10.41,9.07,176008216.2
Malaysia,2002,110.28464,13809.872,24102479,186564906.3,176008216.2,6,9.07,186564906.3
Malaysia,2003,116.61221,14362.155,24679604,209937124.1,186564906.3,12.53,9.07,209937124.1
Malaysia,2004,123.13877,15087.251,25256771,253279401.3,209937124.1,20.65,9.07,253279401.3
Malaysia,2005,119.33524,15651.118,25836073,283248091.8,253279401.3,11.83,9.07,283248091.8
Malaysia,2006,119.07279,16353.924,26417906,321338461.2,283248091.8,13.45,9.07,321338461.2
Malaysia,2007,111.94174,17209.584,26998384,351923725.4,321338461.2,9.52,9.07,351923725.4
Malaysia,2008,105.41481,17865.64,27570054,397404949.5,351923725.4,12.92,9.07,397404949.5
Malaysia,2009,96.85786,17430.445,28124780,314389663,397404949.5,-20.89,9.07,314389663
Malaysia,2010,100.27072,18574.299,28655771,397581381.4,314389663,26.46,9.07,397581381.4
Malaysia,2011,98.91283,19390,29162033,453985364,397581381.4,14.19,9.07,453985364
Malaysia,2012,92.78214,20162.178,29662835,454898999.1,453985364,0.2,9.07,454898999.1
Malaysia,2013,91.36375,20819.164,30174269,456632214.9,454898999.1,0.38,9.07,456632214.9
Malaysia,2014,87.82253,21769.006,30696133,468269953.7,456632214.9,2.55,9.07,468269953.7
Mali,1997,20.80008,1160.9517,10646498,593977.424,778121.778,-23.67,16.7,593977.424
Mali,1998,19.03876,1167.4326,10919578,842658.672,593977.424,41.87,16.7,842658.672
Mali,1999,16.60143,1192.3168,11227419,943598.12,842658.672,11.98,16.7,943598.12
Mali,2000,18.44875,1153.0461,11559291,901086.472,943598.12,-4.51,16.7,901086.472
Mali,2001,20.92167,1309.2559,11912162,1425734.177,901086.472,58.22,16.7,1425734.177
Mali,2002,22.46927,1321.3389,12288051,1704353.698,1425734.177,19.54,16.7,1704353.698
Mali,2003,19.72997,1391.2634,12684952,2014864,1704353.698,18.22,16.7,2014864
Mali,2004,17.93439,1366.983,13102414,1974966.147,2014864,-1.98,16.7,1974966.147
Mali,2005,17.62873,1414.7927,13538647,2150213.014,1974966.147,8.87,16.7,2150213.014
Mali,2006,22.46442,1438.2079,13990143,3052250.062,2150213.014,41.95,16.7,3052250.062
Mali,2007,19.10521,1441.2059,14457777,2881249.589,3052250.062,-5.6,16.7,2881249.589
Mali,2008,21.50709,1460.496,14940785,3836528.553,2881249.589,33.16,16.7,3836528.553
Mali,2011,18.29617,1500,16469051,4421091.79,3861285.8,14.5,16.7,4421091.79
Mali,2012,20.97918,1449.1959,16957039,4907694.772,4421091.79,11.01,16.7,4907694.772
Malta,1991,46.93997,13834.927,371335,2299163.915,2068001.095,11.18,5.08,2299163.915
Malta,1992,50.93575,14341.302,374806,2827960.05,2299163.915,23,5.08,2827960.05
Malta,1993,52.94518,14840.319,378221,2493313.718,2827960.05,-11.83,5.08,2493313.718
Malta,1994,56.30705,15539.06,381467,2875486.129,2493313.718,15.33,5.08,2875486.129
Malta,1995,53.61359,16417.174,384559,3570054.608,2875486.129,24.15,5.08,3570054.608
Malta,1996,47.7273,16932.047,387627,3164144.038,3570054.608,-11.37,5.08,3164144.038
Malta,1997,45.24167,17694.79,390687,2928220.655,3164144.038,-7.46,5.08,2928220.655
Malta,1998,50.89518,18488.666,393782,3422661.099,2928220.655,16.89,5.08,3422661.099
Malta,1999,50.94533,19254.365,396896,3566407.037,3422661.099,4.2,5.08,3566407.037
Malta,2000,61.69856,20434.549,399905,4453161.269,3566407.037,24.86,5.08,4453161.269
Malta,2001,58.26313,20413.05,402788,3516436.463,4453161.269,-21.04,5.08,3516436.463
Malta,2002,60.18013,20873.984,405572,3688148.263,3516436.463,4.88,5.08,3688148.263
Malta,2003,58.90442,21273.135,408236,4340921.534,3688148.263,17.7,5.08,4340921.534
Malta,2004,58.36917,21233.002,410800,5263455.662,4340921.534,21.25,5.08,5263455.662
Malta,2005,53.30813,21905.215,413323,4861183.318,5263455.662,-7.64,5.08,4861183.318
Malta,2006,62.00065,22233.717,415463,5694520.989,4861183.318,17.14,5.08,5694520.989
Malta,2007,61.18701,23048.264,417201,6316678.203,5694520.989,10.93,5.08,6316678.203
Malta,2008,72.94489,23674.594,418969,6057032.982,6316678.203,-4.11,5.08,6057032.982
Malta,2009,58.14314,22927.654,420800,4560538.439,6057032.982,-24.71,5.08,4560538.439
Malta,2010,76.33096,23632.625,422652,7433507.986,4560538.439,63,5.08,7433507.986
Malta,2011,68.19489,23871,424634,10557387.18,7433507.986,42.02,5.08,10557387.18
Malta,2012,72.28053,24629.777,426616,11292540.4,10557387.18,6.96,5.08,11292540.4
Malta,2013,66.48967,25611.121,428457,10412478.39,11292540.4,-7.79,5.08,10412478.39
Mauritania,2001,45.92921,1964.4457,2678767,693817.501,685613.643,1.2,8.42,693817.501
Mauritania,2002,44.69492,1967.4484,2738660,639828.445,693817.501,-7.78,8.42,639828.445
Mauritania,2003,41.02753,2076.2332,2802049,641583.359,639828.445,0.27,8.42,641583.359
Mauritania,2004,47.96729,2185.9502,2868671,870443.295,641583.359,35.67,8.42,870443.295
Mauritania,2005,47.23677,2371.0066,2939062,1112794.706,870443.295,27.84,8.42,1112794.706
Mauritania,2008,63.54141,2895.665,3183278,3254255.11,2707420.9,20.2,8.42,3254255.11
Mauritania,2009,51.82578,2855.5747,3284455,2773152.81,3254255.11,-14.78,8.42,2773152.81
Mauritania,2010,54.76636,2982.7488,3390967,3637461.059,2773152.81,31.17,8.42,3637461.059
Mauritania,2011,65.24982,3104,3502814,4915997.541,3637461.059,35.15,8.42,4915997.541
Mauritania,2012,55.38416,3213,3619035,5247614.772,4915997.541,6.75,8.42,5247614.772
Mauritania,2013,54.37996,3319,3734324,4925034.482,5247614.772,-6.15,8.42,4925034.482
Mauritania,2014,48.8583,3459,3848513,4279621.121,4925034.482,-13.1,8.42,4279621.121
Mauritius,1989,48.49595,10806,1075986,1973525.86,1995039.844,-1.08,1.85,1973525.86
Mauritius,1990,46.52747,11489,1089033,2441042.392,1973525.86,23.69,1.85,2441042.392
Mauritius,1991,42.39848,11643.398,1103050,2437080.325,2441042.392,-0.16,1.85,2437080.325
Mauritius,1992,41.3507,12002.38,1117677,2671021.004,2437080.325,9.6,1.85,2671021.004
Mauritius,1993,40.42827,12228.814,1132396,2934176.035,2671021.004,9.85,1.85,2934176.035
Mauritius,1994,37.7728,12381.066,1146559,2696018.941,2934176.035,-8.12,1.85,2696018.941
Mauritius,1995,39.23947,12567.928,1159824,3076569.388,2696018.941,14.12,1.85,3076569.388
Mauritius,1996,40.46575,12841.931,1172389,3398734.884,3076569.388,10.47,1.85,3398734.884
Mauritius,1997,39.39764,13198.295,1184305,3200192.462,3398734.884,-5.84,1.85,3200192.462
Mauritius,1998,40.96607,13607.885,1195110,3400749.076,3200192.462,6.27,1.85,3400749.076
Mauritius,1999,43.45158,13572.681,1205903,3124950.946,3400749.076,-8.11,1.85,3124950.946
Mauritius,2000,35.97719,14272.301,1216632,2981332.54,3124950.946,-4.6,1.85,2981332.54
Mauritius,2001,37.4511,14347.61,1225807,3043935.758,2981332.54,2.1,1.85,3043935.758
Mauritius,2002,37.28674,14196.041,1234091,3511194.49,3043935.758,15.35,1.85,3511194.49
Mauritius,2003,37.74983,14623.309,1242094,3761603.723,3511194.49,7.13,1.85,3761603.723
Mauritius,2004,30.99469,14854.613,1249798,4009335.554,3761603.723,6.59,1.85,4009335.554
Mauritius,2005,32.97173,14725.164,1257214,3121840.701,4009335.554,-22.14,1.85,3121840.701
Mauritius,2006,31.7223,15042.541,1263786,4666738.626,3121840.701,49.49,1.85,4666738.626
Mauritius,2007,26.63984,15519.419,1269522,4457338.417,4666738.626,-4.49,1.85,4457338.417
Mauritius,2008,22.1555,15957.96,1274634,4802932.38,4457338.417,7.75,1.85,4802932.38
Mauritius,2009,20.26518,16029.264,1278977,3531584.208,4802932.38,-26.47,1.85,3531584.208
Mauritius,2010,20.73381,16269.32,1282710,2979971.936,3531584.208,-15.62,1.85,2979971.936
Mauritius,2011,19.66753,16483,1286271,3796029.488,2979971.936,27.38,1.85,3796029.488
Mauritius,2012,20.92692,17021.246,1289174,3709133.442,3796029.488,-2.29,1.85,3709133.442
Mauritius,2013,21.80989,17555.555,1290989,3787927.321,3709133.442,2.12,1.85,3787927.321
Mauritius,2014,22.47772,18192.188,1292006,3802271.223,3787927.321,0.38,1.85,3802271.223
Mexico,1990,15.64651,9699,82820171,52689331.09,46092009.98,14.31,11.01,52689331.09
Mexico,1991,13.6321,10008.551,84430563,53913410.57,52689331.09,2.32,11.01,53913410.57
Mexico,1992,12.88618,10262.211,86044810,92389770.5,53913410.57,71.37,11.01,92389770.5
Mexico,1993,10.28944,10357.829,87653815,103772829.5,92389770.5,12.32,11.01,103772829.5
Mexico,1994,11.818,10721.008,89259202,121660687.8,103772829.5,17.24,11.01,121660687.8
Mexico,1995,23.224,9944.953,90862449,159081312,121660687.8,30.76,11.01,159081312
Mexico,1996,24.16012,10386.499,92452701,191322336.2,159081312,20.27,11.01,191322336.2
Mexico,1997,22.98157,11030.343,94021205,220093811.6,191322336.2,15.04,11.01,220093811.6
Mexico,1998,23.4047,11510.877,95575245,234650693,220093811.6,6.61,11.01,234650693
Mexico,1999,23.53762,11894.203,97115711,272525622,234650693,16.14,11.01,272525622
Mexico,2000,24.31061,12613.396,98625554,332588679.1,272525622,22.04,11.01,332588679.1
Mexico,2001,22.06769,12565.465,100099100,316772433.9,332588679.1,-4.76,11.01,316772433.9
Mexico,2002,21.83542,12645.504,101548627,321501080.3,316772433.9,1.49,11.01,321501080.3
Mexico,2003,23.60116,12793.956,102978518,329813017.7,321501080.3,2.59,11.01,329813017.7
Mexico,2004,24.96592,13287.6,104394132,375960885,329813017.7,13.99,11.01,375960885
Mexico,2005,24.97023,13655.801,105811502,428414611.2,375960885,13.95,11.01,428414611.2
Mexico,2006,26.2415,14287.559,107253666,499921091.1,428414611.2,16.69,11.01,499921091.1
Mexico,2007,26.61855,14684.728,108774357,543642430.8,499921091.1,8.75,11.01,543642430.8
Mexico,2008,26.76285,14808.09,110374285,582529617.6,543642430.8,7.15,11.01,582529617.6
Mexico,2009,26.64466,14026.989,111999721,459424674.6,582529617.6,-21.13,11.01,459424674.6
Mexico,2010,30.04634,14697.298,113623897,596610150.3,459424674.6,29.86,11.01,596610150.3
Mexico,2011,31.5131,15210,115243504,698653163.4,596610150.3,17.1,11.01,698653163.4
Mexico,2012,32.98946,15547.994,116818209,741285103.7,698653163.4,6.1,11.01,741285103.7
Mexico,2013,31.37631,15614.781,118343571,759898546.3,741285103.7,2.51,11.01,759898546.3
Mexico,2014,31.5449,15883.877,119784263,793780946.5,759898546.3,4.46,11.01,793780946.5
Moldova,1995,64.49918,3558.8267,4414215,1491054.332,1131996.782,31.72,6.99,1491054.332
Moldova,1996,73.56617,3305.4966,4387651,1306586.247,1491054.332,-12.37,6.99,1306586.247
Moldova,1997,68.72162,3322.479,4355536,1135517.79,1306586.247,-13.09,6.99,1135517.79
Moldova,1998,60.78199,3078.0095,4318714,1201055.988,1135517.79,5.77,6.99,1201055.988
Moldova,1999,59.89877,2949.9065,4278220,856242.724,1201055.988,-28.71,6.99,856242.724
Moldova,2000,64.38708,2989.535,4234970,912543.14,856242.724,6.58,6.99,912543.14
Moldova,2001,57.50519,3150.6313,4189770,1099872.728,912543.14,20.53,6.99,1099872.728
Moldova,2002,49.48746,3373.7092,4142937,1245279.748,1099872.728,13.22,6.99,1245279.748
Moldova,2003,56.49907,3575.268,4095419,1551752.364,1245279.748,24.61,6.99,1551752.364
Moldova,2004,55.94074,3813.4312,4046672,1932976.196,1551752.364,24.57,6.99,1932976.196
Moldova,2005,49.06817,4073.6736,3988666,1592787.462,1932976.196,-17.6,6.99,1592787.462
Moldova,2006,39.72949,4243.0703,3921319,1423754.022,1592787.462,-10.61,6.99,1423754.022
Moldova,2007,44.17286,4342.7456,3851399,1691686.306,1423754.022,18.82,6.99,1691686.306
Moldova,2008,37.57416,4652.457,3779501,1971784.338,1691686.306,16.56,6.99,1971784.338
Moldova,2009,26.44658,4342.528,3706211,1560012.004,1971784.338,-20.88,6.99,1560012.004
Moldova,2010,28.60263,4615.324,3631993,1870779.564,1560012.004,19.92,6.99,1870779.564
Moldova,2011,32.25002,4892,3557278,2430381.116,1870779.564,29.91,6.99,2430381.116
Moldova,2012,31.08042,4914.038,3482629,2779123.866,2430381.116,14.35,6.99,2779123.866
Moldova,2013,29.95177,5414.3506,3408741,3239666.6,2779123.866,16.57,6.99,3239666.6
Moldova,2014,33.09216,5744.252,3342714,3059264.908,3239666.6,-5.57,6.99,3059264.908
Mongolia,1997,40.27614,2445.0127,2389131,902868.213,848533.754,6.4,14.09,902868.213
Mongolia,1998,34.11623,2620.489,2412793,690143.61,902868.213,-23.56,14.09,690143.61
Mongolia,1999,34.64795,2801.8618,2434044,716388.724,690143.61,3.8,14.09,716388.724
Mongolia,2000,47.13175,2936.0627,2455184,1071200.288,716388.724,49.53,14.09,1071200.288
Mongolia,2001,47.01594,3133.556,2477704,1046446.791,1071200.288,-2.31,14.09,1046446.791
Mongolia,2002,37.51539,3401.9465,2500075,960906.993,1046446.791,-8.17,14.09,960906.993
Mongolia,2003,38.5746,3775.438,2521811,1231734.272,960906.993,28.18,14.09,1231734.272
Mongolia,2004,43.6286,4334.2314,2542800,1712018.763,1231734.272,38.99,14.09,1712018.763
Mongolia,2005,42.15938,4822.2334,2563466,2128769.461,1712018.763,24.34,14.09,2128769.461
Mongolia,2006,47.36158,5426.8535,2584762,3084642.887,2128769.461,44.9,14.09,3084642.887
Mongolia,2007,45.98513,6196.5894,2607977,3773105.537,3084642.887,22.32,14.09,3773105.537
Mongolia,2014,43.44234,12283,2913041,11548661.79,8538111.695,35.26,14.09,11548661.79
Montenegro,2007,17.07041,12027.43,633388,1088959.496,997610.511,9.16,2.08,1088959.496
Montenegro,2008,13.642760000000001,13550.356,632854,931294.745,1088959.496,-14.48,2.08,931294.745
Montenegro,2009,9.35775,13459.499,632445,655289.307,931294.745,-29.64,2.08,655289.307
Montenegro,2010,10.54735,14509.766,632090,818053.925,655289.307,24.84,2.08,818053.925
Montenegro,2011,13.92153,15747,632691,1166573.338,818053.925,42.6,2.08,1166573.338
Montenegro,2012,11.53683,15421,633549,937576.661,1166573.338,-19.63,2.08,937576.661
Montenegro,2013,11.16264,16064,633203,988751.49,937576.661,5.46,2.08,988751.49
Montenegro,2014,9.74717,16437,631376,881317.484,988751.49,-10.87,2.08,881317.484
Morocco,1994,17.20919,4461.0625,26000824,8069174.682,7391889.79,9.16,8.81,8069174.682
Morocco,1995,18.7567,4156.9253,26399430,9437754.328,8069174.682,16.96,8.81,9437754.328
Morocco,1996,17.65607,4603.652,26808109,9483998.99,9437754.328,0.49,8.81,9483998.99
Morocco,1997,19.76786,4469.19,27213339,9348339.579,9483998.99,-1.43,8.81,9348339.579
Morocco,1998,18.92855,4729.183,27621638,14310534.32,9348339.579,53.08,8.81,14310534.32
Morocco,1999,20.143,4720.7715,28027189,15005829.17,14310534.32,4.86,8.81,15005829.17
Morocco,2000,21.28289,4753.638,28423439,14863681.35,15005829.17,-0.95,8.81,14863681.35
Morocco,2001,20.9415,5042.073,28814647,14288157.59,14863681.35,-3.87,8.81,14288157.59
Morocco,2002,20.69371,5140.8726,29198146,15700651.87,14288157.59,9.89,8.81,15700651.87
Morocco,2003,19.14529,5386.8506,29571416,17554470.99,15700651.87,11.81,8.81,17554470.99
Morocco,2004,19.65381,5584.154,29953021,19845337.86,17554470.99,13.05,8.81,19845337.86
Morocco,2005,24.9469,5708.0312,30358145,22369693.89,19845337.86,12.72,8.81,22369693.89
Morocco,2006,20.34465,6076.9526,30771180,25061247.29,22369693.89,12.03,8.81,25061247.29
Morocco,2007,21.29222,6228.4316,31186468,29214691.14,25061247.29,16.57,8.81,29214691.14
Morocco,2008,23.11833,6530.978,31606768,40611395.91,29214691.14,39.01,8.81,40611395.91
Morocco,2009,15.6974,6741.4604,32030779,28137879.45,40611395.91,-30.71,8.81,28137879.45
Morocco,2010,18.84607,6931.558,32467008,35529582.53,28137879.45,26.27,8.81,35529582.53
Morocco,2011,21.58245,7226,32912586,43299868.16,35529582.53,21.87,8.81,43299868.16
Morocco,2012,22.65905,7355.326,33355247,42834368.73,43299868.16,-1.08,8.81,42834368.73
Morocco,2013,21.45152,7599.724,33787573,43930866.54,42834368.73,2.56,8.81,43930866.54
Morocco,2014,22.71283,7714.632,34204783,47631631.22,43930866.54,8.42,8.81,47631631.22
Mozambique,1995,8.69433,1165.8102,15960528,348590,327954,6.29,15.33,348590
Mozambique,1996,6.41578,1325.5953,16492483,452170,348590,29.71,15.33,452170
Mozambique,1997,6.67073,1323.6936,16949989,459249.55,452170,1.57,15.33,459249.55
Mozambique,1998,6.0505,1335.6608,17340462,489114,459249.55,6.5,15.33,489114
Mozambique,1999,5.11077,1301.5763,17734499,541259.548,489114,10.66,15.33,541259.548
Mozambique,2000,8.16117,1196.0149,18129652,727923.998,541259.548,34.49,15.33,727923.998
Mozambique,2001,16.60155,1219.381,18537734,1406267.199,727923.998,93.19,15.33,1406267.199
Mozambique,2002,19.46841,1199.7332,18958338,1619624.071,1406267.199,15.17,15.33,1619624.071
Mozambique,2003,18.65002,1155.7037,19392477,2087825.076,1619624.071,28.91,15.33,2087825.076
Mozambique,2004,22.01262,1125.8322,19840311,3007613.079,2087825.076,44.05,15.33,3007613.079
Mozambique,2005,22.7958,1107.5338,20304578,3490512.375,3007613.079,16.06,15.33,3490512.375
Mozambique,2006,28.64663,1099.3418,20787088,4762263.23,3490512.375,36.43,15.33,4762263.23
Mozambique,2007,29.44437,1067.9664,21287638,4824157.257,4762263.23,1.3,15.33,4824157.257
Mozambique,2008,23.08219,1031.3622,21819035,5306519.297,4824157.257,10,15.33,5306519.297
Mozambique,2009,19.67778,991.74524,22391752,4294338.903,5306519.297,-19.07,15.33,4294338.903
Mozambique,2010,31.22415,956.53046,22999235,4393182.436,4294338.903,2.3,15.33,4393182.436
Mozambique,2011,29.61663,925,23649044,7208236,4393182.436,64.08,15.33,7208236
Mozambique,2012,30.56124,964.58234,24337849,6939703.414,7208236,-3.73,15.33,6939703.414
Mozambique,2013,28.5617,1003.7287,25051613,8047437.918,6939703.414,15.96,15.33,8047437.918
Mozambique,2014,33.17403,1049.1935,25788474,9450662.725,8047437.918,17.44,15.33,9450662.725
Myanmar,2012,11.45168,4091.202,49837450,18106878.33,16255738.57,11.39,7.67,18106878.33
Myanmar,2013,18.50575,4371.003,50262658,22872655.47,18106878.33,26.32,7.67,22872655.47
Myanmar,2014,37.46368,4684.643,50681634,21521202.04,22872655.47,-5.91,7.67,21521202.04
Namibia,2001,33.24138,5888.432,1857058,2725323.37,2634548.976,3.45,6.92,2725323.37
Namibia,2002,31.88099,6069.3203,1889977,2547157.968,2725323.37,-6.54,6.92,2547157.968
Namibia,2003,25.59157,6082.4263,1917468,2578187.778,2547157.968,1.22,6.92,2578187.778
