typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,17078271.48,,17078271.48,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,501537.21,,501537.21,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,9154666.914,,9154666.914,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,270879.495,,270879.495,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,8797609.862,,8797609.862,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,86177.557,,86177.557,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,130949184,,130949184,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2621543.812,,2621543.812,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,122144813.4,,122144813.4,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1023918.699,,1023918.699,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,5158908.091,,5158908.091,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,55027934.71,,55027934.71,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,1292102.526,,1292102.526,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,52890030.95,,52890030.95,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,845801.241,,845801.241,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,101386771.6,,101386771.6,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,5830850.462,,5830850.462,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,92009717.59,,92009717.59,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,87888.388,,87888.388,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,3458315.12,,3458315.12,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,57,Carpets and other textile floor coverings,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,71672450.18,,71672450.18,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,57,Carpets and other textile floor coverings,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3998763.87,,3998763.87,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,57,Carpets and other textile floor coverings,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,62470040.24,,62470040.24,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,57,Carpets and other textile floor coverings,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,5203646.071,,5203646.071,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,60953511.96,,60953511.96,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,6866309.873,,6866309.873,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,50590685.39,,50590685.39,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,13980.002,,13980.002,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3482536.688,,3482536.688,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,88711606.74,,88711606.74,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,6188723.486,,6188723.486,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,79416946.29,,79416946.29,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,345455.943,,345455.943,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,2760481.026,,2760481.026,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,58918340.62,,58918340.62,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1499719.491,,1499719.491,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,53700089.63,,53700089.63,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,39620.278,,39620.278,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3678911.226,,3678911.226,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,2593349091,,2593349091,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,310920798.3,,310920798.3,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1996106024,,1996106024,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,726433.812,,726433.812,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,285595834.1,,285595834.1,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2168246558,,2168246558,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,383303324.6,,383303324.6,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1444392237,,1444392237,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2841327.643,,2841327.643,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,337709669.2,,337709669.2,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,1126256011,,1126256011,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,38896836.13,,38896836.13,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,973752452.3,,973752452.3,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,287779.496,,287779.496,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H6,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,113318942.8,,113318942.8,4,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,70960.037,,70960.037,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,69674.449,,69674.449,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1285.588,,1285.588,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,15304056.08,,15304056.08,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,75166.857,,75166.857,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,5502931.768,,5502931.768,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,8256832.011,,8256832.011,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1469125.447,,1469125.447,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,450871.718,,450871.718,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,31857.445,,31857.445,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,419014.273,,419014.273,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,41630.628,,41630.628,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2903.975,,2903.975,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,38726.653,,38726.653,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,731280.344,,731280.344,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,203389.191,,203389.191,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,527891.153,,527891.153,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,133098.448,,133098.448,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,7958.815,,7958.815,0,FALSE,TRUE
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,125139.634,,125139.634,0,FALSE,TRUE
